topology,payoff,benefit,beta,mutation,init_c,sim,t,c
ba,avr,1.25,0.1,0.01,0.2,1,472000,0.342
ba,avr,1.25,0.1,0.01,0.2,1,473000,0.345
ba,avr,1.25,0.1,0.01,0.2,1,474000,0.361
ba,avr,1.25,0.1,0.01,0.2,1,475000,0.356
ba,avr,1.25,0.1,0.01,0.2,1,476000,0.355
ba,avr,1.25,0.1,0.01,0.2,1,477000,0.382
ba,avr,1.25,0.1,0.01,0.2,1,478000,0.394
ba,avr,1.25,0.1,0.01,0.2,1,479000,0.396
ba,avr,1.25,0.1,0.01,0.2,1,480000,0.399
ba,avr,1.25,0.1,0.01,0.2,1,481000,0.419
ba,avr,1.25,0.1,0.01,0.2,1,482000,0.412
ba,avr,1.25,0.1,0.01,0.2,1,483000,0.426
ba,avr,1.25,0.1,0.01,0.2,1,484000,0.43
ba,avr,1.25,0.1,0.01,0.2,1,485000,0.436
ba,avr,1.25,0.1,0.01,0.2,1,486000,0.427
ba,avr,1.25,0.1,0.01,0.2,1,487000,0.41
ba,avr,1.25,0.1,0.01,0.2,1,488000,0.392
ba,avr,1.25,0.1,0.01,0.2,1,489000,0.387
ba,avr,1.25,0.1,0.01,0.2,1,490000,0.389
ba,avr,1.25,0.1,0.01,0.2,1,491000,0.398
ba,avr,1.25,0.1,0.01,0.2,1,492000,0.392
ba,avr,1.25,0.1,0.01,0.2,1,493000,0.403
ba,avr,1.25,0.1,0.01,0.2,1,494000,0.4
ba,avr,1.25,0.1,0.01,0.2,1,495000,0.425
ba,avr,1.25,0.1,0.01,0.2,1,496000,0.435
ba,avr,1.25,0.1,0.01,0.2,1,497000,0.437
ba,avr,1.25,0.1,0.01,0.2,1,498000,0.424
ba,avr,1.25,0.1,0.01,0.2,1,499000,0.405
ba,avr,1.25,0.1,0.01,0.2,1,500000,0.405
ba,avr,1.25,0.1,0.01,0.2,1,501000,0.404
ba,avr,1.25,0.1,0.01,0.2,1,502000,0.393
ba,avr,1.25,0.1,0.01,0.2,1,503000,0.392
ba,avr,1.25,0.1,0.01,0.2,1,504000,0.383
ba,avr,1.25,0.1,0.01,0.2,1,505000,0.38
ba,avr,1.25,0.1,0.01,0.2,1,506000,0.376
ba,avr,1.25,0.1,0.01,0.2,1,507000,0.34
ba,avr,1.25,0.1,0.01,0.2,1,508000,0.319
ba,avr,1.25,0.1,0.01,0.2,1,509000,0.305
ba,avr,1.25,0.1,0.01,0.2,1,510000,0.301
ba,avr,1.25,0.1,0.01,0.2,1,511000,0.296
ba,avr,1.25,0.1,0.01,0.2,1,512000,0.304
ba,avr,1.25,0.1,0.01,0.2,1,513000,0.279
ba,avr,1.25,0.1,0.01,0.2,1,514000,0.271
ba,avr,1.25,0.1,0.01,0.2,1,515000,0.28
ba,avr,1.25,0.1,0.01,0.2,1,516000,0.278
ba,avr,1.25,0.1,0.01,0.2,1,517000,0.275
ba,avr,1.25,0.1,0.01,0.2,1,518000,0.262
ba,avr,1.25,0.1,0.01,0.2,1,519000,0.28
ba,avr,1.25,0.1,0.01,0.2,1,520000,0.286
ba,avr,1.25,0.1,0.01,0.2,1,521000,0.293
ba,avr,1.25,0.1,0.01,0.2,1,522000,0.287
ba,avr,1.25,0.1,0.01,0.2,1,523000,0.282
ba,avr,1.25,0.1,0.01,0.2,1,524000,0.284
ba,avr,1.25,0.1,0.01,0.2,1,525000,0.264
ba,avr,1.25,0.1,0.01,0.2,1,526000,0.254
ba,avr,1.25,0.1,0.01,0.2,1,527000,0.238
ba,avr,1.25,0.1,0.01,0.2,1,528000,0.231
ba,avr,1.25,0.1,0.01,0.2,1,529000,0.238
ba,avr,1.25,0.1,0.01,0.2,1,530000,0.254
ba,avr,1.25,0.1,0.01,0.2,1,531000,0.265
ba,avr,1.25,0.1,0.01,0.2,1,532000,0.246
ba,avr,1.25,0.1,0.01,0.2,1,533000,0.242
ba,avr,1.25,0.1,0.01,0.2,1,534000,0.257
ba,avr,1.25,0.1,0.01,0.2,1,535000,0.253
ba,avr,1.25,0.1,0.01,0.2,1,536000,0.254
ba,avr,1.25,0.1,0.01,0.2,1,537000,0.251
ba,avr,1.25,0.1,0.01,0.2,1,538000,0.241
ba,avr,1.25,0.1,0.01,0.2,1,539000,0.232
ba,avr,1.25,0.1,0.01,0.2,1,540000,0.238
ba,avr,1.25,0.1,0.01,0.2,1,541000,0.268
ba,avr,1.25,0.1,0.01,0.2,1,542000,0.274
ba,avr,1.25,0.1,0.01,0.2,1,543000,0.288
ba,avr,1.25,0.1,0.01,0.2,1,544000,0.294
ba,avr,1.25,0.1,0.01,0.2,1,545000,0.307
ba,avr,1.25,0.1,0.01,0.2,1,546000,0.28
ba,avr,1.25,0.1,0.01,0.2,1,547000,0.28
ba,avr,1.25,0.1,0.01,0.2,1,548000,0.245
ba,avr,1.25,0.1,0.01,0.2,1,549000,0.239
ba,avr,1.25,0.1,0.01,0.2,1,550000,0.224
ba,avr,1.25,0.1,0.01,0.2,1,551000,0.236
ba,avr,1.25,0.1,0.01,0.2,1,552000,0.228
ba,avr,1.25,0.1,0.01,0.2,1,553000,0.227
ba,avr,1.25,0.1,0.01,0.2,1,554000,0.249
ba,avr,1.25,0.1,0.01,0.2,1,555000,0.25
ba,avr,1.25,0.1,0.01,0.2,1,556000,0.246
ba,avr,1.25,0.1,0.01,0.2,1,557000,0.243
ba,avr,1.25,0.1,0.01,0.2,1,558000,0.259
ba,avr,1.25,0.1,0.01,0.2,1,559000,0.284
ba,avr,1.25,0.1,0.01,0.2,1,560000,0.303
ba,avr,1.25,0.1,0.01,0.2,1,561000,0.306
ba,avr,1.25,0.1,0.01,0.2,1,562000,0.331
ba,avr,1.25,0.1,0.01,0.2,1,563000,0.313
ba,avr,1.25,0.1,0.01,0.2,1,564000,0.33
ba,avr,1.25,0.1,0.01,0.2,1,565000,0.329
ba,avr,1.25,0.1,0.01,0.2,1,566000,0.332
ba,avr,1.25,0.1,0.01,0.2,1,567000,0.333
ba,avr,1.25,0.1,0.01,0.2,1,568000,0.318
ba,avr,1.25,0.1,0.01,0.2,1,569000,0.332
ba,avr,1.25,0.1,0.01,0.2,1,570000,0.318
ba,avr,1.25,0.1,0.01,0.2,1,571000,0.308
ba,avr,1.25,0.1,0.01,0.2,1,572000,0.302
ba,avr,1.25,0.1,0.01,0.2,1,573000,0.307
ba,avr,1.25,0.1,0.01,0.2,1,574000,0.323
ba,avr,1.25,0.1,0.01,0.2,1,575000,0.311
ba,avr,1.25,0.1,0.01,0.2,1,576000,0.31
ba,avr,1.25,0.1,0.01,0.2,1,577000,0.298
ba,avr,1.25,0.1,0.01,0.2,1,578000,0.305
ba,avr,1.25,0.1,0.01,0.2,1,579000,0.308
ba,avr,1.25,0.1,0.01,0.2,1,580000,0.298
ba,avr,1.25,0.1,0.01,0.2,1,581000,0.273
ba,avr,1.25,0.1,0.01,0.2,1,582000,0.267
ba,avr,1.25,0.1,0.01,0.2,1,583000,0.257
ba,avr,1.25,0.1,0.01,0.2,1,584000,0.282
ba,avr,1.25,0.1,0.01,0.2,1,585000,0.299
ba,avr,1.25,0.1,0.01,0.2,1,586000,0.319
ba,avr,1.25,0.1,0.01,0.2,1,587000,0.365
ba,avr,1.25,0.1,0.01,0.2,1,588000,0.375
ba,avr,1.25,0.1,0.01,0.2,1,589000,0.363
ba,avr,1.25,0.1,0.01,0.2,1,590000,0.358
ba,avr,1.25,0.1,0.01,0.2,1,591000,0.345
ba,avr,1.25,0.1,0.01,0.2,1,592000,0.338
ba,avr,1.25,0.1,0.01,0.2,1,593000,0.346
ba,avr,1.25,0.1,0.01,0.2,1,594000,0.331
ba,avr,1.25,0.1,0.01,0.2,1,595000,0.333
ba,avr,1.25,0.1,0.01,0.2,1,596000,0.319
ba,avr,1.25,0.1,0.01,0.2,1,597000,0.303
ba,avr,1.25,0.1,0.01,0.2,1,598000,0.29
ba,avr,1.25,0.1,0.01,0.2,1,599000,0.267
ba,avr,1.25,0.1,0.01,0.2,1,600000,0.277
ba,avr,1.25,0.1,0.01,0.2,1,601000,0.282
ba,avr,1.25,0.1,0.01,0.2,1,602000,0.297
ba,avr,1.25,0.1,0.01,0.2,1,603000,0.272
ba,avr,1.25,0.1,0.01,0.2,1,604000,0.251
ba,avr,1.25,0.1,0.01,0.2,1,605000,0.248
ba,avr,1.25,0.1,0.01,0.2,1,606000,0.239
ba,avr,1.25,0.1,0.01,0.2,1,607000,0.233
ba,avr,1.25,0.1,0.01,0.2,1,608000,0.254
ba,avr,1.25,0.1,0.01,0.2,1,609000,0.26
ba,avr,1.25,0.1,0.01,0.2,1,610000,0.258
ba,avr,1.25,0.1,0.01,0.2,1,611000,0.263
ba,avr,1.25,0.1,0.01,0.2,1,612000,0.258
ba,avr,1.25,0.1,0.01,0.2,1,613000,0.259
ba,avr,1.25,0.1,0.01,0.2,1,614000,0.267
ba,avr,1.25,0.1,0.01,0.2,1,615000,0.273
ba,avr,1.25,0.1,0.01,0.2,1,616000,0.275
ba,avr,1.25,0.1,0.01,0.2,1,617000,0.251
ba,avr,1.25,0.1,0.01,0.2,1,618000,0.244
ba,avr,1.25,0.1,0.01,0.2,1,619000,0.255
ba,avr,1.25,0.1,0.01,0.2,1,620000,0.278
ba,avr,1.25,0.1,0.01,0.2,1,621000,0.289
ba,avr,1.25,0.1,0.01,0.2,1,622000,0.298
ba,avr,1.25,0.1,0.01,0.2,1,623000,0.314
ba,avr,1.25,0.1,0.01,0.2,1,624000,0.326
ba,avr,1.25,0.1,0.01,0.2,1,625000,0.331
ba,avr,1.25,0.1,0.01,0.2,1,626000,0.337
ba,avr,1.25,0.1,0.01,0.2,1,627000,0.346
ba,avr,1.25,0.1,0.01,0.2,1,628000,0.355
ba,avr,1.25,0.1,0.01,0.2,1,629000,0.363
ba,avr,1.25,0.1,0.01,0.2,1,630000,0.392
ba,avr,1.25,0.1,0.01,0.2,1,631000,0.376
ba,avr,1.25,0.1,0.01,0.2,1,632000,0.417
ba,avr,1.25,0.1,0.01,0.2,1,633000,0.421
ba,avr,1.25,0.1,0.01,0.2,1,634000,0.438
ba,avr,1.25,0.1,0.01,0.2,1,635000,0.463
ba,avr,1.25,0.1,0.01,0.2,1,636000,0.48
ba,avr,1.25,0.1,0.01,0.2,1,637000,0.491
ba,avr,1.25,0.1,0.01,0.2,1,638000,0.499
ba,avr,1.25,0.1,0.01,0.2,1,639000,0.51
ba,avr,1.25,0.1,0.01,0.2,1,640000,0.478
ba,avr,1.25,0.1,0.01,0.2,1,641000,0.483
ba,avr,1.25,0.1,0.01,0.2,1,642000,0.464
ba,avr,1.25,0.1,0.01,0.2,1,643000,0.466
ba,avr,1.25,0.1,0.01,0.2,1,644000,0.479
ba,avr,1.25,0.1,0.01,0.2,1,645000,0.472
ba,avr,1.25,0.1,0.01,0.2,1,646000,0.476
ba,avr,1.25,0.1,0.01,0.2,1,647000,0.479
ba,avr,1.25,0.1,0.01,0.2,1,648000,0.477
ba,avr,1.25,0.1,0.01,0.2,1,649000,0.487
ba,avr,1.25,0.1,0.01,0.2,1,650000,0.496
ba,avr,1.25,0.1,0.01,0.2,1,651000,0.491
ba,avr,1.25,0.1,0.01,0.2,1,652000,0.48
ba,avr,1.25,0.1,0.01,0.2,1,653000,0.458
ba,avr,1.25,0.1,0.01,0.2,1,654000,0.473
ba,avr,1.25,0.1,0.01,0.2,1,655000,0.451
ba,avr,1.25,0.1,0.01,0.2,1,656000,0.437
ba,avr,1.25,0.1,0.01,0.2,1,657000,0.436
ba,avr,1.25,0.1,0.01,0.2,1,658000,0.436
ba,avr,1.25,0.1,0.01,0.2,1,659000,0.439
ba,avr,1.25,0.1,0.01,0.2,1,660000,0.467
ba,avr,1.25,0.1,0.01,0.2,1,661000,0.445
ba,avr,1.25,0.1,0.01,0.2,1,662000,0.446
ba,avr,1.25,0.1,0.01,0.2,1,663000,0.475
ba,avr,1.25,0.1,0.01,0.2,1,664000,0.467
ba,avr,1.25,0.1,0.01,0.2,1,665000,0.447
ba,avr,1.25,0.1,0.01,0.2,1,666000,0.417
ba,avr,1.25,0.1,0.01,0.2,1,667000,0.42
ba,avr,1.25,0.1,0.01,0.2,1,668000,0.41
ba,avr,1.25,0.1,0.01,0.2,1,669000,0.417
ba,avr,1.25,0.1,0.01,0.2,1,670000,0.404
ba,avr,1.25,0.1,0.01,0.2,1,671000,0.399
ba,avr,1.25,0.1,0.01,0.2,1,672000,0.378
ba,avr,1.25,0.1,0.01,0.2,1,673000,0.339
ba,avr,1.25,0.1,0.01,0.2,1,674000,0.37
ba,avr,1.25,0.1,0.01,0.2,1,675000,0.364
ba,avr,1.25,0.1,0.01,0.2,1,676000,0.361
ba,avr,1.25,0.1,0.01,0.2,1,677000,0.358
ba,avr,1.25,0.1,0.01,0.2,1,678000,0.348
ba,avr,1.25,0.1,0.01,0.2,1,679000,0.349
ba,avr,1.25,0.1,0.01,0.2,1,680000,0.348
ba,avr,1.25,0.1,0.01,0.2,1,681000,0.337
ba,avr,1.25,0.1,0.01,0.2,1,682000,0.326
ba,avr,1.25,0.1,0.01,0.2,1,683000,0.341
ba,avr,1.25,0.1,0.01,0.2,1,684000,0.344
ba,avr,1.25,0.1,0.01,0.2,1,685000,0.33
ba,avr,1.25,0.1,0.01,0.2,1,686000,0.332
ba,avr,1.25,0.1,0.01,0.2,1,687000,0.325
ba,avr,1.25,0.1,0.01,0.2,1,688000,0.306
ba,avr,1.25,0.1,0.01,0.2,1,689000,0.311
ba,avr,1.25,0.1,0.01,0.2,1,690000,0.301
ba,avr,1.25,0.1,0.01,0.2,1,691000,0.319
ba,avr,1.25,0.1,0.01,0.2,1,692000,0.314
ba,avr,1.25,0.1,0.01,0.2,1,693000,0.326
ba,avr,1.25,0.1,0.01,0.2,1,694000,0.354
ba,avr,1.25,0.1,0.01,0.2,1,695000,0.368
ba,avr,1.25,0.1,0.01,0.2,1,696000,0.404
ba,avr,1.25,0.1,0.01,0.2,1,697000,0.413
ba,avr,1.25,0.1,0.01,0.2,1,698000,0.388
ba,avr,1.25,0.1,0.01,0.2,1,699000,0.374
ba,avr,1.25,0.1,0.01,0.2,1,700000,0.387
ba,avr,1.25,0.1,0.01,0.2,1,701000,0.388
ba,avr,1.25,0.1,0.01,0.2,1,702000,0.397
ba,avr,1.25,0.1,0.01,0.2,1,703000,0.397
ba,avr,1.25,0.1,0.01,0.2,1,704000,0.391
ba,avr,1.25,0.1,0.01,0.2,1,705000,0.372
ba,avr,1.25,0.1,0.01,0.2,1,706000,0.365
ba,avr,1.25,0.1,0.01,0.2,1,707000,0.375
ba,avr,1.25,0.1,0.01,0.2,1,708000,0.357
ba,avr,1.25,0.1,0.01,0.2,1,709000,0.364
ba,avr,1.25,0.1,0.01,0.2,1,710000,0.364
ba,avr,1.25,0.1,0.01,0.2,1,711000,0.356
ba,avr,1.25,0.1,0.01,0.2,1,712000,0.329
ba,avr,1.25,0.1,0.01,0.2,1,713000,0.329
ba,avr,1.25,0.1,0.01,0.2,1,714000,0.321
ba,avr,1.25,0.1,0.01,0.2,1,715000,0.349
ba,avr,1.25,0.1,0.01,0.2,1,716000,0.348
ba,avr,1.25,0.1,0.01,0.2,1,717000,0.353
ba,avr,1.25,0.1,0.01,0.2,1,718000,0.348
ba,avr,1.25,0.1,0.01,0.2,1,719000,0.343
ba,avr,1.25,0.1,0.01,0.2,1,720000,0.33
ba,avr,1.25,0.1,0.01,0.2,1,721000,0.323
ba,avr,1.25,0.1,0.01,0.2,1,722000,0.34
ba,avr,1.25,0.1,0.01,0.2,1,723000,0.361
ba,avr,1.25,0.1,0.01,0.2,1,724000,0.358
ba,avr,1.25,0.1,0.01,0.2,1,725000,0.359
ba,avr,1.25,0.1,0.01,0.2,1,726000,0.349
ba,avr,1.25,0.1,0.01,0.2,1,727000,0.347
ba,avr,1.25,0.1,0.01,0.2,1,728000,0.352
ba,avr,1.25,0.1,0.01,0.2,1,729000,0.338
ba,avr,1.25,0.1,0.01,0.2,1,730000,0.332
ba,avr,1.25,0.1,0.01,0.2,1,731000,0.318
ba,avr,1.25,0.1,0.01,0.2,1,732000,0.309
ba,avr,1.25,0.1,0.01,0.2,1,733000,0.321
ba,avr,1.25,0.1,0.01,0.2,1,734000,0.322
ba,avr,1.25,0.1,0.01,0.2,1,735000,0.316
ba,avr,1.25,0.1,0.01,0.2,1,736000,0.305
ba,avr,1.25,0.1,0.01,0.2,1,737000,0.311
ba,avr,1.25,0.1,0.01,0.2,1,738000,0.275
ba,avr,1.25,0.1,0.01,0.2,1,739000,0.247
ba,avr,1.25,0.1,0.01,0.2,1,740000,0.239
ba,avr,1.25,0.1,0.01,0.2,1,741000,0.238
ba,avr,1.25,0.1,0.01,0.2,1,742000,0.258
ba,avr,1.25,0.1,0.01,0.2,1,743000,0.269
ba,avr,1.25,0.1,0.01,0.2,1,744000,0.287
ba,avr,1.25,0.1,0.01,0.2,1,745000,0.285
ba,avr,1.25,0.1,0.01,0.2,1,746000,0.292
ba,avr,1.25,0.1,0.01,0.2,1,747000,0.303
ba,avr,1.25,0.1,0.01,0.2,1,748000,0.294
ba,avr,1.25,0.1,0.01,0.2,1,749000,0.312
ba,avr,1.25,0.1,0.01,0.2,1,750000,0.331
ba,avr,1.25,0.1,0.01,0.2,1,751000,0.358
ba,avr,1.25,0.1,0.01,0.2,1,752000,0.374
ba,avr,1.25,0.1,0.01,0.2,1,753000,0.368
ba,avr,1.25,0.1,0.01,0.2,1,754000,0.385
ba,avr,1.25,0.1,0.01,0.2,1,755000,0.394
ba,avr,1.25,0.1,0.01,0.2,1,756000,0.411
ba,avr,1.25,0.1,0.01,0.2,1,757000,0.374
ba,avr,1.25,0.1,0.01,0.2,1,758000,0.368
ba,avr,1.25,0.1,0.01,0.2,1,759000,0.341
ba,avr,1.25,0.1,0.01,0.2,1,760000,0.341
ba,avr,1.25,0.1,0.01,0.2,1,761000,0.373
ba,avr,1.25,0.1,0.01,0.2,1,762000,0.371
ba,avr,1.25,0.1,0.01,0.2,1,763000,0.349
ba,avr,1.25,0.1,0.01,0.2,1,764000,0.364
ba,avr,1.25,0.1,0.01,0.2,1,765000,0.37
ba,avr,1.25,0.1,0.01,0.2,1,766000,0.355
ba,avr,1.25,0.1,0.01,0.2,1,767000,0.364
ba,avr,1.25,0.1,0.01,0.2,1,768000,0.363
ba,avr,1.25,0.1,0.01,0.2,1,769000,0.349
ba,avr,1.25,0.1,0.01,0.2,1,770000,0.338
ba,avr,1.25,0.1,0.01,0.2,1,771000,0.346
ba,avr,1.25,0.1,0.01,0.2,1,772000,0.333
ba,avr,1.25,0.1,0.01,0.2,1,773000,0.348
ba,avr,1.25,0.1,0.01,0.2,1,774000,0.343
ba,avr,1.25,0.1,0.01,0.2,1,775000,0.35
ba,avr,1.25,0.1,0.01,0.2,1,776000,0.349
ba,avr,1.25,0.1,0.01,0.2,1,777000,0.341
ba,avr,1.25,0.1,0.01,0.2,1,778000,0.347
ba,avr,1.25,0.1,0.01,0.2,1,779000,0.341
ba,avr,1.25,0.1,0.01,0.2,1,780000,0.344
ba,avr,1.25,0.1,0.01,0.2,1,781000,0.34
ba,avr,1.25,0.1,0.01,0.2,1,782000,0.355
ba,avr,1.25,0.1,0.01,0.2,1,783000,0.348
ba,avr,1.25,0.1,0.01,0.2,1,784000,0.35
ba,avr,1.25,0.1,0.01,0.2,1,785000,0.352
ba,avr,1.25,0.1,0.01,0.2,1,786000,0.361
ba,avr,1.25,0.1,0.01,0.2,1,787000,0.377
ba,avr,1.25,0.1,0.01,0.2,1,788000,0.37
ba,avr,1.25,0.1,0.01,0.2,1,789000,0.366
ba,avr,1.25,0.1,0.01,0.2,1,790000,0.335
ba,avr,1.25,0.1,0.01,0.2,1,791000,0.346
ba,avr,1.25,0.1,0.01,0.2,1,792000,0.34
ba,avr,1.25,0.1,0.01,0.2,1,793000,0.314
ba,avr,1.25,0.1,0.01,0.2,1,794000,0.311
ba,avr,1.25,0.1,0.01,0.2,1,795000,0.326
ba,avr,1.25,0.1,0.01,0.2,1,796000,0.375
ba,avr,1.25,0.1,0.01,0.2,1,797000,0.368
ba,avr,1.25,0.1,0.01,0.2,1,798000,0.364
ba,avr,1.25,0.1,0.01,0.2,1,799000,0.388
ba,avr,1.25,0.1,0.01,0.2,1,800000,0.387
ba,avr,1.25,0.1,0.01,0.2,1,801000,0.399
ba,avr,1.25,0.1,0.01,0.2,1,802000,0.371
ba,avr,1.25,0.1,0.01,0.2,1,803000,0.353
ba,avr,1.25,0.1,0.01,0.2,1,804000,0.348
ba,avr,1.25,0.1,0.01,0.2,1,805000,0.323
ba,avr,1.25,0.1,0.01,0.2,1,806000,0.306
ba,avr,1.25,0.1,0.01,0.2,1,807000,0.303
ba,avr,1.25,0.1,0.01,0.2,1,808000,0.313
ba,avr,1.25,0.1,0.01,0.2,1,809000,0.311
ba,avr,1.25,0.1,0.01,0.2,1,810000,0.331
ba,avr,1.25,0.1,0.01,0.2,1,811000,0.331
ba,avr,1.25,0.1,0.01,0.2,1,812000,0.327
ba,avr,1.25,0.1,0.01,0.2,1,813000,0.325
ba,avr,1.25,0.1,0.01,0.2,1,814000,0.338
ba,avr,1.25,0.1,0.01,0.2,1,815000,0.319
ba,avr,1.25,0.1,0.01,0.2,1,816000,0.328
ba,avr,1.25,0.1,0.01,0.2,1,817000,0.338
ba,avr,1.25,0.1,0.01,0.2,1,818000,0.38
ba,avr,1.25,0.1,0.01,0.2,1,819000,0.397
ba,avr,1.25,0.1,0.01,0.2,1,820000,0.386
ba,avr,1.25,0.1,0.01,0.2,1,821000,0.399
ba,avr,1.25,0.1,0.01,0.2,1,822000,0.413
ba,avr,1.25,0.1,0.01,0.2,1,823000,0.417
ba,avr,1.25,0.1,0.01,0.2,1,824000,0.431
ba,avr,1.25,0.1,0.01,0.2,1,825000,0.43
ba,avr,1.25,0.1,0.01,0.2,1,826000,0.439
ba,avr,1.25,0.1,0.01,0.2,1,827000,0.425
ba,avr,1.25,0.1,0.01,0.2,1,828000,0.446
ba,avr,1.25,0.1,0.01,0.2,1,829000,0.441
ba,avr,1.25,0.1,0.01,0.2,1,830000,0.417
ba,avr,1.25,0.1,0.01,0.2,1,831000,0.43
ba,avr,1.25,0.1,0.01,0.2,1,832000,0.438
ba,avr,1.25,0.1,0.01,0.2,1,833000,0.433
ba,avr,1.25,0.1,0.01,0.2,1,834000,0.427
ba,avr,1.25,0.1,0.01,0.2,1,835000,0.424
ba,avr,1.25,0.1,0.01,0.2,1,836000,0.411
ba,avr,1.25,0.1,0.01,0.2,1,837000,0.409
ba,avr,1.25,0.1,0.01,0.2,1,838000,0.427
ba,avr,1.25,0.1,0.01,0.2,1,839000,0.455
ba,avr,1.25,0.1,0.01,0.2,1,840000,0.474
ba,avr,1.25,0.1,0.01,0.2,1,841000,0.482
ba,avr,1.25,0.1,0.01,0.2,1,842000,0.478
ba,avr,1.25,0.1,0.01,0.2,1,843000,0.452
ba,avr,1.25,0.1,0.01,0.2,1,844000,0.427
ba,avr,1.25,0.1,0.01,0.2,1,845000,0.444
ba,avr,1.25,0.1,0.01,0.2,1,846000,0.448
ba,avr,1.25,0.1,0.01,0.2,1,847000,0.466
ba,avr,1.25,0.1,0.01,0.2,1,848000,0.485
ba,avr,1.25,0.1,0.01,0.2,1,849000,0.49
ba,avr,1.25,0.1,0.01,0.2,1,850000,0.501
ba,avr,1.25,0.1,0.01,0.2,1,851000,0.502
ba,avr,1.25,0.1,0.01,0.2,1,852000,0.511
ba,avr,1.25,0.1,0.01,0.2,1,853000,0.538
ba,avr,1.25,0.1,0.01,0.2,1,854000,0.527
ba,avr,1.25,0.1,0.01,0.2,1,855000,0.518
ba,avr,1.25,0.1,0.01,0.2,1,856000,0.503
ba,avr,1.25,0.1,0.01,0.2,1,857000,0.49
ba,avr,1.25,0.1,0.01,0.2,1,858000,0.464
ba,avr,1.25,0.1,0.01,0.2,1,859000,0.436
ba,avr,1.25,0.1,0.01,0.2,1,860000,0.422
ba,avr,1.25,0.1,0.01,0.2,1,861000,0.418
ba,avr,1.25,0.1,0.01,0.2,1,862000,0.389
ba,avr,1.25,0.1,0.01,0.2,1,863000,0.39
ba,avr,1.25,0.1,0.01,0.2,1,864000,0.377
ba,avr,1.25,0.1,0.01,0.2,1,865000,0.356
ba,avr,1.25,0.1,0.01,0.2,1,866000,0.336
ba,avr,1.25,0.1,0.01,0.2,1,867000,0.326
ba,avr,1.25,0.1,0.01,0.2,1,868000,0.314
ba,avr,1.25,0.1,0.01,0.2,1,869000,0.305
ba,avr,1.25,0.1,0.01,0.2,1,870000,0.306
ba,avr,1.25,0.1,0.01,0.2,1,871000,0.317
ba,avr,1.25,0.1,0.01,0.2,1,872000,0.333
ba,avr,1.25,0.1,0.01,0.2,1,873000,0.333
ba,avr,1.25,0.1,0.01,0.2,1,874000,0.334
ba,avr,1.25,0.1,0.01,0.2,1,875000,0.344
ba,avr,1.25,0.1,0.01,0.2,1,876000,0.338
ba,avr,1.25,0.1,0.01,0.2,1,877000,0.361
ba,avr,1.25,0.1,0.01,0.2,1,878000,0.374
ba,avr,1.25,0.1,0.01,0.2,1,879000,0.383
ba,avr,1.25,0.1,0.01,0.2,1,880000,0.376
ba,avr,1.25,0.1,0.01,0.2,1,881000,0.358
ba,avr,1.25,0.1,0.01,0.2,1,882000,0.351
ba,avr,1.25,0.1,0.01,0.2,1,883000,0.363
ba,avr,1.25,0.1,0.01,0.2,1,884000,0.364
ba,avr,1.25,0.1,0.01,0.2,1,885000,0.37
ba,avr,1.25,0.1,0.01,0.2,1,886000,0.372
ba,avr,1.25,0.1,0.01,0.2,1,887000,0.373
ba,avr,1.25,0.1,0.01,0.2,1,888000,0.347
ba,avr,1.25,0.1,0.01,0.2,1,889000,0.363
ba,avr,1.25,0.1,0.01,0.2,1,890000,0.376
ba,avr,1.25,0.1,0.01,0.2,1,891000,0.387
ba,avr,1.25,0.1,0.01,0.2,1,892000,0.375
ba,avr,1.25,0.1,0.01,0.2,1,893000,0.397
ba,avr,1.25,0.1,0.01,0.2,1,894000,0.4
ba,avr,1.25,0.1,0.01,0.2,1,895000,0.413
ba,avr,1.25,0.1,0.01,0.2,1,896000,0.415
ba,avr,1.25,0.1,0.01,0.2,1,897000,0.424
ba,avr,1.25,0.1,0.01,0.2,1,898000,0.422
ba,avr,1.25,0.1,0.01,0.2,1,899000,0.419
ba,avr,1.25,0.1,0.01,0.2,1,900000,0.407
ba,avr,1.25,0.1,0.01,0.2,1,901000,0.411
ba,avr,1.25,0.1,0.01,0.2,1,902000,0.393
ba,avr,1.25,0.1,0.01,0.2,1,903000,0.363
ba,avr,1.25,0.1,0.01,0.2,1,904000,0.371
ba,avr,1.25,0.1,0.01,0.2,1,905000,0.386
ba,avr,1.25,0.1,0.01,0.2,1,906000,0.386
ba,avr,1.25,0.1,0.01,0.2,1,907000,0.398
ba,avr,1.25,0.1,0.01,0.2,1,908000,0.441
ba,avr,1.25,0.1,0.01,0.2,1,909000,0.448
ba,avr,1.25,0.1,0.01,0.2,1,910000,0.441
ba,avr,1.25,0.1,0.01,0.2,1,911000,0.438
ba,avr,1.25,0.1,0.01,0.2,1,912000,0.451
ba,avr,1.25,0.1,0.01,0.2,1,913000,0.456
ba,avr,1.25,0.1,0.01,0.2,1,914000,0.443
ba,avr,1.25,0.1,0.01,0.2,1,915000,0.44
ba,avr,1.25,0.1,0.01,0.2,1,916000,0.421
ba,avr,1.25,0.1,0.01,0.2,1,917000,0.406
ba,avr,1.25,0.1,0.01,0.2,1,918000,0.383
ba,avr,1.25,0.1,0.01,0.2,1,919000,0.368
ba,avr,1.25,0.1,0.01,0.2,1,920000,0.358
ba,avr,1.25,0.1,0.01,0.2,1,921000,0.364
