"topology","payoff","benefit","beta","mutation","init_c","t","c"
"ba","acc",1.25,0.1,0,0.8,269000,0.868063
"ba","acc",1.25,0.1,0,0.8,270000,0.867908
"ba","acc",1.25,0.1,0,0.8,271000,0.868114
"ba","acc",1.25,0.1,0,0.8,272000,0.86815
"ba","acc",1.25,0.1,0,0.8,273000,0.868156
"ba","acc",1.25,0.1,0,0.8,274000,0.868228
"ba","acc",1.25,0.1,0,0.8,275000,0.868327
"ba","acc",1.25,0.1,0,0.8,276000,0.868547
"ba","acc",1.25,0.1,0,0.8,277000,0.868442
"ba","acc",1.25,0.1,0,0.8,278000,0.868501
"ba","acc",1.25,0.1,0,0.8,279000,0.868474
"ba","acc",1.25,0.1,0,0.8,280000,0.868606
"ba","acc",1.25,0.1,0,0.8,281000,0.868545
"ba","acc",1.25,0.1,0,0.8,282000,0.868497
"ba","acc",1.25,0.1,0,0.8,283000,0.868501
"ba","acc",1.25,0.1,0,0.8,284000,0.868578
"ba","acc",1.25,0.1,0,0.8,285000,0.86877
"ba","acc",1.25,0.1,0,0.8,286000,0.868816
"ba","acc",1.25,0.1,0,0.8,287000,0.868942
"ba","acc",1.25,0.1,0,0.8,288000,0.869033
"ba","acc",1.25,0.1,0,0.8,289000,0.869206
"ba","acc",1.25,0.1,0,0.8,290000,0.869361
"ba","acc",1.25,0.1,0,0.8,291000,0.869467
"ba","acc",1.25,0.1,0,0.8,292000,0.869538
"ba","acc",1.25,0.1,0,0.8,293000,0.869543
"ba","acc",1.25,0.1,0,0.8,294000,0.869507
"ba","acc",1.25,0.1,0,0.8,295000,0.869612
"ba","acc",1.25,0.1,0,0.8,296000,0.869688
"ba","acc",1.25,0.1,0,0.8,297000,0.86993
"ba","acc",1.25,0.1,0,0.8,298000,0.86986
"ba","acc",1.25,0.1,0,0.8,299000,0.869828
"ba","acc",1.25,0.1,0,0.8,300000,0.869861
"ba","acc",1.25,0.1,0,0.8,301000,0.869874
"ba","acc",1.25,0.1,0,0.8,302000,0.86986
"ba","acc",1.25,0.1,0,0.8,303000,0.869673
"ba","acc",1.25,0.1,0,0.8,304000,0.869669
"ba","acc",1.25,0.1,0,0.8,305000,0.869654
"ba","acc",1.25,0.1,0,0.8,306000,0.869577
"ba","acc",1.25,0.1,0,0.8,307000,0.8696
"ba","acc",1.25,0.1,0,0.8,308000,0.869459
"ba","acc",1.25,0.1,0,0.8,309000,0.869425
"ba","acc",1.25,0.1,0,0.8,310000,0.86938
"ba","acc",1.25,0.1,0,0.8,311000,0.869461
"ba","acc",1.25,0.1,0,0.8,312000,0.869537
"ba","acc",1.25,0.1,0,0.8,313000,0.869601
"ba","acc",1.25,0.1,0,0.8,314000,0.869714
"ba","acc",1.25,0.1,0,0.8,315000,0.869821
"ba","acc",1.25,0.1,0,0.8,316000,0.869879
"ba","acc",1.25,0.1,0,0.8,317000,0.869944
"ba","acc",1.25,0.1,0,0.8,318000,0.869882
"ba","acc",1.25,0.1,0,0.8,319000,0.869826
"ba","acc",1.25,0.1,0,0.8,320000,0.869811
"ba","acc",1.25,0.1,0,0.8,321000,0.869812
"ba","acc",1.25,0.1,0,0.8,322000,0.869786
"ba","acc",1.25,0.1,0,0.8,323000,0.869668
"ba","acc",1.25,0.1,0,0.8,324000,0.869756
"ba","acc",1.25,0.1,0,0.8,325000,0.869833
"ba","acc",1.25,0.1,0,0.8,326000,0.869806
"ba","acc",1.25,0.1,0,0.8,327000,0.869852
"ba","acc",1.25,0.1,0,0.8,328000,0.869943
"ba","acc",1.25,0.1,0,0.8,329000,0.869993
"ba","acc",1.25,0.1,0,0.8,330000,0.869988
"ba","acc",1.25,0.1,0,0.8,331000,0.870033
"ba","acc",1.25,0.1,0,0.8,332000,0.870196
"ba","acc",1.25,0.1,0,0.8,333000,0.87034
"ba","acc",1.25,0.1,0,0.8,334000,0.870445
"ba","acc",1.25,0.1,0,0.8,335000,0.870628
"ba","acc",1.25,0.1,0,0.8,336000,0.870646
"ba","acc",1.25,0.1,0,0.8,337000,0.870723
"ba","acc",1.25,0.1,0,0.8,338000,0.87085
"ba","acc",1.25,0.1,0,0.8,339000,0.870858
"ba","acc",1.25,0.1,0,0.8,340000,0.87084
"ba","acc",1.25,0.1,0,0.8,341000,0.870906
"ba","acc",1.25,0.1,0,0.8,342000,0.871058
"ba","acc",1.25,0.1,0,0.8,343000,0.871115
"ba","acc",1.25,0.1,0,0.8,344000,0.87129
"ba","acc",1.25,0.1,0,0.8,345000,0.871239
"ba","acc",1.25,0.1,0,0.8,346000,0.871401
"ba","acc",1.25,0.1,0,0.8,347000,0.871468
"ba","acc",1.25,0.1,0,0.8,348000,0.871396
"ba","acc",1.25,0.1,0,0.8,349000,0.87144
"ba","acc",1.25,0.1,0,0.8,350000,0.871445
"ba","acc",1.25,0.1,0,0.8,351000,0.87133
"ba","acc",1.25,0.1,0,0.8,352000,0.871374
"ba","acc",1.25,0.1,0,0.8,353000,0.871495
"ba","acc",1.25,0.1,0,0.8,354000,0.871543
"ba","acc",1.25,0.1,0,0.8,355000,0.871568
"ba","acc",1.25,0.1,0,0.8,356000,0.87165
"ba","acc",1.25,0.1,0,0.8,357000,0.871671
"ba","acc",1.25,0.1,0,0.8,358000,0.871731
"ba","acc",1.25,0.1,0,0.8,359000,0.871656
"ba","acc",1.25,0.1,0,0.8,360000,0.871693
"ba","acc",1.25,0.1,0,0.8,361000,0.871727
"ba","acc",1.25,0.1,0,0.8,362000,0.871844
"ba","acc",1.25,0.1,0,0.8,363000,0.871862
"ba","acc",1.25,0.1,0,0.8,364000,0.871884
"ba","acc",1.25,0.1,0,0.8,365000,0.871939
"ba","acc",1.25,0.1,0,0.8,366000,0.871979
"ba","acc",1.25,0.1,0,0.8,367000,0.872154
"ba","acc",1.25,0.1,0,0.8,368000,0.872194
"ba","acc",1.25,0.1,0,0.8,369000,0.872352
"ba","acc",1.25,0.1,0,0.8,370000,0.87241
"ba","acc",1.25,0.1,0,0.8,371000,0.872392
"ba","acc",1.25,0.1,0,0.8,372000,0.872468
"ba","acc",1.25,0.1,0,0.8,373000,0.872547
"ba","acc",1.25,0.1,0,0.8,374000,0.87271
"ba","acc",1.25,0.1,0,0.8,375000,0.872866
"ba","acc",1.25,0.1,0,0.8,376000,0.872994
"ba","acc",1.25,0.1,0,0.8,377000,0.873118
"ba","acc",1.25,0.1,0,0.8,378000,0.873214
"ba","acc",1.25,0.1,0,0.8,379000,0.873186
"ba","acc",1.25,0.1,0,0.8,380000,0.873172
"ba","acc",1.25,0.1,0,0.8,381000,0.873111
"ba","acc",1.25,0.1,0,0.8,382000,0.873058
"ba","acc",1.25,0.1,0,0.8,383000,0.873049
"ba","acc",1.25,0.1,0,0.8,384000,0.873023
"ba","acc",1.25,0.1,0,0.8,385000,0.873007
"ba","acc",1.25,0.1,0,0.8,386000,0.873082
"ba","acc",1.25,0.1,0,0.8,387000,0.873096
"ba","acc",1.25,0.1,0,0.8,388000,0.873143
"ba","acc",1.25,0.1,0,0.8,389000,0.873104
"ba","acc",1.25,0.1,0,0.8,390000,0.87313
"ba","acc",1.25,0.1,0,0.8,391000,0.873122
"ba","acc",1.25,0.1,0,0.8,392000,0.873153
"ba","acc",1.25,0.1,0,0.8,393000,0.873169
"ba","acc",1.25,0.1,0,0.8,394000,0.873117
"ba","acc",1.25,0.1,0,0.8,395000,0.873101
"ba","acc",1.25,0.1,0,0.8,396000,0.873131
"ba","acc",1.25,0.1,0,0.8,397000,0.873182
"ba","acc",1.25,0.1,0,0.8,398000,0.873253
"ba","acc",1.25,0.1,0,0.8,399000,0.873321
"ba","acc",1.25,0.1,0,0.8,400000,0.873438
"ba","acc",1.25,0.1,0,0.8,401000,0.873498
"ba","acc",1.25,0.1,0,0.8,402000,0.873574
"ba","acc",1.25,0.1,0,0.8,403000,0.873702
"ba","acc",1.25,0.1,0,0.8,404000,0.873744
"ba","acc",1.25,0.1,0,0.8,405000,0.873783
"ba","acc",1.25,0.1,0,0.8,406000,0.873843
"ba","acc",1.25,0.1,0,0.8,407000,0.873862
"ba","acc",1.25,0.1,0,0.8,408000,0.873954
"ba","acc",1.25,0.1,0,0.8,409000,0.873985
"ba","acc",1.25,0.1,0,0.8,410000,0.874086
"ba","acc",1.25,0.1,0,0.8,411000,0.874079
"ba","acc",1.25,0.1,0,0.8,412000,0.874118
"ba","acc",1.25,0.1,0,0.8,413000,0.87415
"ba","acc",1.25,0.1,0,0.8,414000,0.87419
"ba","acc",1.25,0.1,0,0.8,415000,0.874271
"ba","acc",1.25,0.1,0,0.8,416000,0.874327
"ba","acc",1.25,0.1,0,0.8,417000,0.874333
"ba","acc",1.25,0.1,0,0.8,418000,0.87439
"ba","acc",1.25,0.1,0,0.8,419000,0.874356
"ba","acc",1.25,0.1,0,0.8,420000,0.874363
"ba","acc",1.25,0.1,0,0.8,421000,0.874422
"ba","acc",1.25,0.1,0,0.8,422000,0.874465
"ba","acc",1.25,0.1,0,0.8,423000,0.874567
"ba","acc",1.25,0.1,0,0.8,424000,0.87468
"ba","acc",1.25,0.1,0,0.8,425000,0.874677
"ba","acc",1.25,0.1,0,0.8,426000,0.874712
"ba","acc",1.25,0.1,0,0.8,427000,0.874697
"ba","acc",1.25,0.1,0,0.8,428000,0.8747
"ba","acc",1.25,0.1,0,0.8,429000,0.874754
"ba","acc",1.25,0.1,0,0.8,430000,0.874708
"ba","acc",1.25,0.1,0,0.8,431000,0.874766
"ba","acc",1.25,0.1,0,0.8,432000,0.874773
"ba","acc",1.25,0.1,0,0.8,433000,0.874796
"ba","acc",1.25,0.1,0,0.8,434000,0.874819
"ba","acc",1.25,0.1,0,0.8,435000,0.874881
"ba","acc",1.25,0.1,0,0.8,436000,0.874928
"ba","acc",1.25,0.1,0,0.8,437000,0.874934
"ba","acc",1.25,0.1,0,0.8,438000,0.87495
"ba","acc",1.25,0.1,0,0.8,439000,0.874943
"ba","acc",1.25,0.1,0,0.8,440000,0.874945
"ba","acc",1.25,0.1,0,0.8,441000,0.874964
"ba","acc",1.25,0.1,0,0.8,442000,0.874961
"ba","acc",1.25,0.1,0,0.8,443000,0.874919
"ba","acc",1.25,0.1,0,0.8,444000,0.874875
"ba","acc",1.25,0.1,0,0.8,445000,0.874939
"ba","acc",1.25,0.1,0,0.8,446000,0.874954
"ba","acc",1.25,0.1,0,0.8,447000,0.875039
"ba","acc",1.25,0.1,0,0.8,448000,0.875137
"ba","acc",1.25,0.1,0,0.8,449000,0.875202
"ba","acc",1.25,0.1,0,0.8,450000,0.875337
"ba","acc",1.25,0.1,0,0.8,451000,0.875406
"ba","acc",1.25,0.1,0,0.8,452000,0.875407
"ba","acc",1.25,0.1,0,0.8,453000,0.875486
"ba","acc",1.25,0.1,0,0.8,454000,0.875492
"ba","acc",1.25,0.1,0,0.8,455000,0.875583
"ba","acc",1.25,0.1,0,0.8,456000,0.875767
"ba","acc",1.25,0.1,0,0.8,457000,0.875804
"ba","acc",1.25,0.1,0,0.8,458000,0.875733
"ba","acc",1.25,0.1,0,0.8,459000,0.875748
"ba","acc",1.25,0.1,0,0.8,460000,0.875846
"ba","acc",1.25,0.1,0,0.8,461000,0.875883
"ba","acc",1.25,0.1,0,0.8,462000,0.875874
"ba","acc",1.25,0.1,0,0.8,463000,0.875873
"ba","acc",1.25,0.1,0,0.8,464000,0.875815
"ba","acc",1.25,0.1,0,0.8,465000,0.875794
"ba","acc",1.25,0.1,0,0.8,466000,0.875718
"ba","acc",1.25,0.1,0,0.8,467000,0.875678
"ba","acc",1.25,0.1,0,0.8,468000,0.875689
"ba","acc",1.25,0.1,0,0.8,469000,0.875607
"ba","acc",1.25,0.1,0,0.8,470000,0.875593
"ba","acc",1.25,0.1,0,0.8,471000,0.875519
"ba","acc",1.25,0.1,0,0.8,472000,0.875485
"ba","acc",1.25,0.1,0,0.8,473000,0.875428
"ba","acc",1.25,0.1,0,0.8,474000,0.87547
"ba","acc",1.25,0.1,0,0.8,475000,0.875528
"ba","acc",1.25,0.1,0,0.8,476000,0.87564
"ba","acc",1.25,0.1,0,0.8,477000,0.87571
"ba","acc",1.25,0.1,0,0.8,478000,0.875738
"ba","acc",1.25,0.1,0,0.8,479000,0.875818
"ba","acc",1.25,0.1,0,0.8,480000,0.875818
"ba","acc",1.25,0.1,0,0.8,481000,0.875832
"ba","acc",1.25,0.1,0,0.8,482000,0.875835
"ba","acc",1.25,0.1,0,0.8,483000,0.875795
"ba","acc",1.25,0.1,0,0.8,484000,0.875744
"ba","acc",1.25,0.1,0,0.8,485000,0.875647
"ba","acc",1.25,0.1,0,0.8,486000,0.875618
"ba","acc",1.25,0.1,0,0.8,487000,0.87567
"ba","acc",1.25,0.1,0,0.8,488000,0.875653
"ba","acc",1.25,0.1,0,0.8,489000,0.875588
"ba","acc",1.25,0.1,0,0.8,490000,0.875567
"ba","acc",1.25,0.1,0,0.8,491000,0.875475
"ba","acc",1.25,0.1,0,0.8,492000,0.875441
"ba","acc",1.25,0.1,0,0.8,493000,0.875393
"ba","acc",1.25,0.1,0,0.8,494000,0.875376
"ba","acc",1.25,0.1,0,0.8,495000,0.875419
"ba","acc",1.25,0.1,0,0.8,496000,0.875472
"ba","acc",1.25,0.1,0,0.8,497000,0.875508
"ba","acc",1.25,0.1,0,0.8,498000,0.875556
"ba","acc",1.25,0.1,0,0.8,499000,0.8756
"ba","acc",1.25,0.1,0,0.8,500000,0.875598
"ba","acc",1.25,0.1,0,0.8,501000,0.875639
"ba","acc",1.25,0.1,0,0.8,502000,0.875635
"ba","acc",1.25,0.1,0,0.8,503000,0.875655
"ba","acc",1.25,0.1,0,0.8,504000,0.875639
"ba","acc",1.25,0.1,0,0.8,505000,0.875631
"ba","acc",1.25,0.1,0,0.8,506000,0.87563
"ba","acc",1.25,0.1,0,0.8,507000,0.875606
"ba","acc",1.25,0.1,0,0.8,508000,0.875597
"ba","acc",1.25,0.1,0,0.8,509000,0.875459
"ba","acc",1.25,0.1,0,0.8,510000,0.875457
"ba","acc",1.25,0.1,0,0.8,511000,0.875507
"ba","acc",1.25,0.1,0,0.8,512000,0.875493
"ba","acc",1.25,0.1,0,0.8,513000,0.87552
"ba","acc",1.25,0.1,0,0.8,514000,0.875529
"ba","acc",1.25,0.1,0,0.8,515000,0.875496
"ba","acc",1.25,0.1,0,0.8,516000,0.875561
"ba","acc",1.25,0.1,0,0.8,517000,0.8756
"ba","acc",1.25,0.1,0,0.8,518000,0.875598
"ba","acc",1.25,0.1,0,0.8,519000,0.875675
"ba","acc",1.25,0.1,0,0.8,520000,0.87564
"ba","acc",1.25,0.1,0,0.8,521000,0.87567
"ba","acc",1.25,0.1,0,0.8,522000,0.875693
"ba","acc",1.25,0.1,0,0.8,523000,0.875704
"ba","acc",1.25,0.1,0,0.8,524000,0.875777
"ba","acc",1.25,0.1,0,0.8,525000,0.875824
"ba","acc",1.25,0.1,0,0.8,526000,0.875813
"ba","acc",1.25,0.1,0,0.8,527000,0.875834
"ba","acc",1.25,0.1,0,0.8,528000,0.875847
"ba","acc",1.25,0.1,0,0.8,529000,0.875786
"ba","acc",1.25,0.1,0,0.8,530000,0.87582
"ba","acc",1.25,0.1,0,0.8,531000,0.875887
"ba","acc",1.25,0.1,0,0.8,532000,0.87585
"ba","acc",1.25,0.1,0,0.8,533000,0.875854
"ba","acc",1.25,0.1,0,0.8,534000,0.875899
"ba","acc",1.25,0.1,0,0.8,535000,0.875979
"ba","acc",1.25,0.1,0,0.8,536000,0.87601
"ba","acc",1.25,0.1,0,0.8,537000,0.876061
"ba","acc",1.25,0.1,0,0.8,538000,0.876038
"ba","acc",1.25,0.1,0,0.8,539000,0.87603
"ba","acc",1.25,0.1,0,0.8,540000,0.876005
"ba","acc",1.25,0.1,0,0.8,541000,0.876046
"ba","acc",1.25,0.1,0,0.8,542000,0.876024
"ba","acc",1.25,0.1,0,0.8,543000,0.876085
"ba","acc",1.25,0.1,0,0.8,544000,0.876127
"ba","acc",1.25,0.1,0,0.8,545000,0.876188
"ba","acc",1.25,0.1,0,0.8,546000,0.876208
"ba","acc",1.25,0.1,0,0.8,547000,0.876175
"ba","acc",1.25,0.1,0,0.8,548000,0.876163
"ba","acc",1.25,0.1,0,0.8,549000,0.876165
"ba","acc",1.25,0.1,0,0.8,550000,0.876151
"ba","acc",1.25,0.1,0,0.8,551000,0.876131
"ba","acc",1.25,0.1,0,0.8,552000,0.876142
"ba","acc",1.25,0.1,0,0.8,553000,0.876135
"ba","acc",1.25,0.1,0,0.8,554000,0.876119
"ba","acc",1.25,0.1,0,0.8,555000,0.876158
"ba","acc",1.25,0.1,0,0.8,556000,0.876205
"ba","acc",1.25,0.1,0,0.8,557000,0.876198
"ba","acc",1.25,0.1,0,0.8,558000,0.876228
"ba","acc",1.25,0.1,0,0.8,559000,0.876221
"ba","acc",1.25,0.1,0,0.8,560000,0.876268
"ba","acc",1.25,0.1,0,0.8,561000,0.876273
"ba","acc",1.25,0.1,0,0.8,562000,0.876288
"ba","acc",1.25,0.1,0,0.8,563000,0.876269
"ba","acc",1.25,0.1,0,0.8,564000,0.87625
"ba","acc",1.25,0.1,0,0.8,565000,0.876299
"ba","acc",1.25,0.1,0,0.8,566000,0.876272
"ba","acc",1.25,0.1,0,0.8,567000,0.876271
"ba","acc",1.25,0.1,0,0.8,568000,0.876356
"ba","acc",1.25,0.1,0,0.8,569000,0.876331
"ba","acc",1.25,0.1,0,0.8,570000,0.876367
"ba","acc",1.25,0.1,0,0.8,571000,0.876392
"ba","acc",1.25,0.1,0,0.8,572000,0.876409
"ba","acc",1.25,0.1,0,0.8,573000,0.87641
"ba","acc",1.25,0.1,0,0.8,574000,0.876404
"ba","acc",1.25,0.1,0,0.8,575000,0.876406
"ba","acc",1.25,0.1,0,0.8,576000,0.876357
"ba","acc",1.25,0.1,0,0.8,577000,0.8763
"ba","acc",1.25,0.1,0,0.8,578000,0.876301
"ba","acc",1.25,0.1,0,0.8,579000,0.876326
"ba","acc",1.25,0.1,0,0.8,580000,0.876387
"ba","acc",1.25,0.1,0,0.8,581000,0.876482
"ba","acc",1.25,0.1,0,0.8,582000,0.876538
"ba","acc",1.25,0.1,0,0.8,583000,0.876548
"ba","acc",1.25,0.1,0,0.8,584000,0.876579
"ba","acc",1.25,0.1,0,0.8,585000,0.87658
"ba","acc",1.25,0.1,0,0.8,586000,0.876603
"ba","acc",1.25,0.1,0,0.8,587000,0.876621
"ba","acc",1.25,0.1,0,0.8,588000,0.876689
"ba","acc",1.25,0.1,0,0.8,589000,0.876686
"ba","acc",1.25,0.1,0,0.8,590000,0.876679
"ba","acc",1.25,0.1,0,0.8,591000,0.876699
"ba","acc",1.25,0.1,0,0.8,592000,0.876682
"ba","acc",1.25,0.1,0,0.8,593000,0.876672
"ba","acc",1.25,0.1,0,0.8,594000,0.87666
"ba","acc",1.25,0.1,0,0.8,595000,0.876708
"ba","acc",1.25,0.1,0,0.8,596000,0.876714
"ba","acc",1.25,0.1,0,0.8,597000,0.87666
"ba","acc",1.25,0.1,0,0.8,598000,0.876594
"ba","acc",1.25,0.1,0,0.8,599000,0.876616
"ba","acc",1.25,0.1,0,0.8,600000,0.876645
"ba","acc",1.25,0.1,0,0.8,601000,0.8767
"ba","acc",1.25,0.1,0,0.8,602000,0.876718
"ba","acc",1.25,0.1,0,0.8,603000,0.876705
"ba","acc",1.25,0.1,0,0.8,604000,0.876718
"ba","acc",1.25,0.1,0,0.8,605000,0.87678
"ba","acc",1.25,0.1,0,0.8,606000,0.876779
"ba","acc",1.25,0.1,0,0.8,607000,0.87682
"ba","acc",1.25,0.1,0,0.8,608000,0.87688
"ba","acc",1.25,0.1,0,0.8,609000,0.876926
"ba","acc",1.25,0.1,0,0.8,610000,0.876953
"ba","acc",1.25,0.1,0,0.8,611000,0.876933
"ba","acc",1.25,0.1,0,0.8,612000,0.876948
"ba","acc",1.25,0.1,0,0.8,613000,0.876955
"ba","acc",1.25,0.1,0,0.8,614000,0.876938
"ba","acc",1.25,0.1,0,0.8,615000,0.876939
"ba","acc",1.25,0.1,0,0.8,616000,0.876951
"ba","acc",1.25,0.1,0,0.8,617000,0.876947
"ba","acc",1.25,0.1,0,0.8,618000,0.876942
"ba","acc",1.25,0.1,0,0.8,619000,0.876917
"ba","acc",1.25,0.1,0,0.8,620000,0.876988
"ba","acc",1.25,0.1,0,0.8,621000,0.876982
"ba","acc",1.25,0.1,0,0.8,622000,0.876951
"ba","acc",1.25,0.1,0,0.8,623000,0.876942
"ba","acc",1.25,0.1,0,0.8,624000,0.876928
"ba","acc",1.25,0.1,0,0.8,625000,0.876891
"ba","acc",1.25,0.1,0,0.8,626000,0.876889
"ba","acc",1.25,0.1,0,0.8,627000,0.876876
"ba","acc",1.25,0.1,0,0.8,628000,0.876903
"ba","acc",1.25,0.1,0,0.8,629000,0.876901
"ba","acc",1.25,0.1,0,0.8,630000,0.876899
"ba","acc",1.25,0.1,0,0.8,631000,0.876856
"ba","acc",1.25,0.1,0,0.8,632000,0.876843
"ba","acc",1.25,0.1,0,0.8,633000,0.87688
"ba","acc",1.25,0.1,0,0.8,634000,0.876871
"ba","acc",1.25,0.1,0,0.8,635000,0.876904
"ba","acc",1.25,0.1,0,0.8,636000,0.876899
"ba","acc",1.25,0.1,0,0.8,637000,0.876915
"ba","acc",1.25,0.1,0,0.8,638000,0.876918
"ba","acc",1.25,0.1,0,0.8,639000,0.876932
"ba","acc",1.25,0.1,0,0.8,640000,0.876951
"ba","acc",1.25,0.1,0,0.8,641000,0.876981
"ba","acc",1.25,0.1,0,0.8,642000,0.877017
"ba","acc",1.25,0.1,0,0.8,643000,0.877053
"ba","acc",1.25,0.1,0,0.8,644000,0.877103
"ba","acc",1.25,0.1,0,0.8,645000,0.877099
"ba","acc",1.25,0.1,0,0.8,646000,0.877084
"ba","acc",1.25,0.1,0,0.8,647000,0.877132
"ba","acc",1.25,0.1,0,0.8,648000,0.877202
"ba","acc",1.25,0.1,0,0.8,649000,0.877239
"ba","acc",1.25,0.1,0,0.8,650000,0.877267
"ba","acc",1.25,0.1,0,0.8,651000,0.877327
"ba","acc",1.25,0.1,0,0.8,652000,0.877363
"ba","acc",1.25,0.1,0,0.8,653000,0.877389
"ba","acc",1.25,0.1,0,0.8,654000,0.877378
"ba","acc",1.25,0.1,0,0.8,655000,0.877348
"ba","acc",1.25,0.1,0,0.8,656000,0.877361
"ba","acc",1.25,0.1,0,0.8,657000,0.877345
"ba","acc",1.25,0.1,0,0.8,658000,0.877347
"ba","acc",1.25,0.1,0,0.8,659000,0.877324
"ba","acc",1.25,0.1,0,0.8,660000,0.877342
"ba","acc",1.25,0.1,0,0.8,661000,0.877331
"ba","acc",1.25,0.1,0,0.8,662000,0.877339
"ba","acc",1.25,0.1,0,0.8,663000,0.877368
"ba","acc",1.25,0.1,0,0.8,664000,0.87736
"ba","acc",1.25,0.1,0,0.8,665000,0.877378
"ba","acc",1.25,0.1,0,0.8,666000,0.877399
"ba","acc",1.25,0.1,0,0.8,667000,0.877385
"ba","acc",1.25,0.1,0,0.8,668000,0.877385
"ba","acc",1.25,0.1,0,0.8,669000,0.877371
"ba","acc",1.25,0.1,0,0.8,670000,0.877348
"ba","acc",1.25,0.1,0,0.8,671000,0.877338
"ba","acc",1.25,0.1,0,0.8,672000,0.877316
"ba","acc",1.25,0.1,0,0.8,673000,0.877306
"ba","acc",1.25,0.1,0,0.8,674000,0.877316
"ba","acc",1.25,0.1,0,0.8,675000,0.877313
"ba","acc",1.25,0.1,0,0.8,676000,0.877324
"ba","acc",1.25,0.1,0,0.8,677000,0.877274
"ba","acc",1.25,0.1,0,0.8,678000,0.87729
"ba","acc",1.25,0.1,0,0.8,679000,0.877275
"ba","acc",1.25,0.1,0,0.8,680000,0.877272
"ba","acc",1.25,0.1,0,0.8,681000,0.877268
"ba","acc",1.25,0.1,0,0.8,682000,0.877268
"ba","acc",1.25,0.1,0,0.8,683000,0.877247
"ba","acc",1.25,0.1,0,0.8,684000,0.877225
"ba","acc",1.25,0.1,0,0.8,685000,0.877215
"ba","acc",1.25,0.1,0,0.8,686000,0.877189
"ba","acc",1.25,0.1,0,0.8,687000,0.87722
"ba","acc",1.25,0.1,0,0.8,688000,0.877234
"ba","acc",1.25,0.1,0,0.8,689000,0.877229
"ba","acc",1.25,0.1,0,0.8,690000,0.877234
"ba","acc",1.25,0.1,0,0.8,691000,0.877237
"ba","acc",1.25,0.1,0,0.8,692000,0.877249
"ba","acc",1.25,0.1,0,0.8,693000,0.877242
"ba","acc",1.25,0.1,0,0.8,694000,0.877218
"ba","acc",1.25,0.1,0,0.8,695000,0.877199
"ba","acc",1.25,0.1,0,0.8,696000,0.877201
"ba","acc",1.25,0.1,0,0.8,697000,0.877213
"ba","acc",1.25,0.1,0,0.8,698000,0.877208
"ba","acc",1.25,0.1,0,0.8,699000,0.8772
"ba","acc",1.25,0.1,0,0.8,700000,0.877163
"ba","acc",1.25,0.1,0,0.8,701000,0.877136
"ba","acc",1.25,0.1,0,0.8,702000,0.877102
"ba","acc",1.25,0.1,0,0.8,703000,0.877094
"ba","acc",1.25,0.1,0,0.8,704000,0.877097
"ba","acc",1.25,0.1,0,0.8,705000,0.877115
"ba","acc",1.25,0.1,0,0.8,706000,0.877094
"ba","acc",1.25,0.1,0,0.8,707000,0.877147
"ba","acc",1.25,0.1,0,0.8,708000,0.877149
"ba","acc",1.25,0.1,0,0.8,709000,0.877181
"ba","acc",1.25,0.1,0,0.8,710000,0.877231
"ba","acc",1.25,0.1,0,0.8,711000,0.877251
"ba","acc",1.25,0.1,0,0.8,712000,0.877248
"ba","acc",1.25,0.1,0,0.8,713000,0.877272
"ba","acc",1.25,0.1,0,0.8,714000,0.877271
"ba","acc",1.25,0.1,0,0.8,715000,0.877239
"ba","acc",1.25,0.1,0,0.8,716000,0.877221
"ba","acc",1.25,0.1,0,0.8,717000,0.87723
"ba","acc",1.25,0.1,0,0.8,718000,0.877255
"ba","acc",1.25,0.1,0,0.8,719000,0.87729
"ba","acc",1.25,0.1,0,0.8,720000,0.877284
"ba","acc",1.25,0.1,0,0.8,721000,0.877268
"ba","acc",1.25,0.1,0,0.8,722000,0.877279
"ba","acc",1.25,0.1,0,0.8,723000,0.877303
"ba","acc",1.25,0.1,0,0.8,724000,0.877298
"ba","acc",1.25,0.1,0,0.8,725000,0.87727
"ba","acc",1.25,0.1,0,0.8,726000,0.87727
"ba","acc",1.25,0.1,0,0.8,727000,0.877282
"ba","acc",1.25,0.1,0,0.8,728000,0.877267
"ba","acc",1.25,0.1,0,0.8,729000,0.877239
"ba","acc",1.25,0.1,0,0.8,730000,0.877214
"ba","acc",1.25,0.1,0,0.8,731000,0.877237
"ba","acc",1.25,0.1,0,0.8,732000,0.87725
"ba","acc",1.25,0.1,0,0.8,733000,0.877247
"ba","acc",1.25,0.1,0,0.8,734000,0.877272
"ba","acc",1.25,0.1,0,0.8,735000,0.877283
"ba","acc",1.25,0.1,0,0.8,736000,0.877265
"ba","acc",1.25,0.1,0,0.8,737000,0.877241
"ba","acc",1.25,0.1,0,0.8,738000,0.877237
"ba","acc",1.25,0.1,0,0.8,739000,0.877273
"ba","acc",1.25,0.1,0,0.8,740000,0.877281
"ba","acc",1.25,0.1,0,0.8,741000,0.87728
"ba","acc",1.25,0.1,0,0.8,742000,0.87725
"ba","acc",1.25,0.1,0,0.8,743000,0.877224
"ba","acc",1.25,0.1,0,0.8,744000,0.877216
"ba","acc",1.25,0.1,0,0.8,745000,0.87727
"ba","acc",1.25,0.1,0,0.8,746000,0.87729
"ba","acc",1.25,0.1,0,0.8,747000,0.877275
"ba","acc",1.25,0.1,0,0.8,748000,0.877304
"ba","acc",1.25,0.1,0,0.8,749000,0.877315
